age,years_employed,annual_income,credit_score,dti_ratio,existing_debt,loan_purpose,employment_type,monthly_expenses,num_dependents,savings_balance,num_open_credit_lines,num_previous_defaults,property_owned,loan_term_months,market_rate,recommended_loan_amount
27,2,24963.78,639,0.2778,6730.66,business,self_employed,1259.12,2,7660.39,6,0,0,180,5.197,17079.18
25,4,32053.99,560,0.2122,7644.67,auto,salaried,1401.59,1,10455.76,4,0,1,84,6.609,17959.85
50,31,32616.92,658,0.2534,7132.51,education,salaried,1129.18,0,18367.16,1,0,1,180,7.278,28237.06
24,0,27557.62,575,0.3267,7554.73,education,salaried,915.64,2,47947.34,1,0,1,84,7.208,18921.78
42,19,184878.12,708,0.2606,55838.14,medical,salaried,8749.4,1,97545.17,5,0,1,180,5.562,112024.8
37,17,42958.62,645,0.2513,10352.21,education,salaried,1940.44,1,12059.0,2,0,0,36,6.951,29159.47
38,15,109761.5,601,0.3018,35998.65,personal,salaried,4314.51,3,100499.89,3,2,1,120,7.296,69824.51
53,29,72156.29,671,0.2174,15200.25,business,self_employed,2221.74,1,327567.26,2,0,0,60,6.482,78172.61
35,9,54465.74,562,0.3778,23147.61,education,salaried,1828.07,3,35018.88,3,0,1,84,6.026,34426.12
46,20,66508.24,624,0.2562,17812.29,refinance,self_employed,3372.85,2,65725.39,4,0,1,360,5.435,48874.18
40,22,46851.68,656,0.3196,16318.32,business,salaried,1638.45,2,73968.76,6,0,0,120,7.48,38231.62
38,15,53657.81,667,0.2443,14486.36,personal,contract,2147.76,0,24710.31,6,0,0,60,8.028,36346.04
62,44,66075.83,677,0.1862,10698.92,refinance,salaried,2271.15,4,35747.15,5,0,1,84,4.414,49179.84
25,7,42503.23,588,0.2812,11258.77,business,self_employed,2037.17,1,79237.13,7,0,0,180,5.256,30843.02
52,29,32514.7,598,0.2376,7157.14,home_purchase,salaried,999.72,3,13458.87,2,0,0,180,6.302,26763.62
46,25,47480.59,619,0.2623,13030.67,refinance,salaried,2337.54,1,21385.44,3,0,0,60,7.021,34928.18
35,13,44758.12,616,0.2262,8306.33,home_purchase,salaried,1708.09,1,11128.86,3,0,0,180,6.355,27562.66
56,27,24950.29,644,0.251,5409.5,home_purchase,salaried,943.44,2,5430.18,3,0,0,120,6.598,25070.49
22,0,18415.87,587,0.3426,5054.12,auto,salaried,955.88,1,22866.22,3,0,0,240,7.292,12033.53
34,12,68279.85,610,0.3525,23001.91,home_purchase,salaried,2191.25,4,105143.02,1,1,0,24,7.706,48083.63
27,3,29216.41,585,0.2638,7520.1,home_purchase,salaried,1392.41,0,8612.19,3,0,0,84,6.393,17925.6
44,26,58539.64,671,0.2839,14486.72,medical,self_employed,3111.18,0,29158.59,2,0,0,240,7.105,41837.13
28,5,33607.8,604,0.3602,10513.04,business,self_employed,1779.04,0,37929.96,4,0,0,48,6.021,24011.32
44,26,129119.98,723,0.1611,20201.87,personal,self_employed,6046.32,0,32592.21,6,0,1,60,7.3,75405.02
38,14,74046.04,664,0.1658,11045.14,refinance,salaried,2430.75,3,182467.95,4,2,0,240,7.926,59286.25
35,17,62984.15,609,0.2124,11096.88,home_purchase,salaried,3219.35,1,77132.17,3,0,1,120,7.882,43699.09
43,23,61896.61,615,0.2758,19953.01,auto,self_employed,2289.43,3,20935.71,7,0,1,120,5.647,40246.81
37,17,72910.79,629,0.1618,,refinance,salaried,2641.51,3,36420.42,4,0,0,240,7.913,44401.8
29,4,40794.86,600,0.3438,11513.74,personal,salaried,1484.45,4,15403.12,4,0,0,24,6.759,23990.18
68,48,95130.6,708,0.1158,9714.82,home_purchase,salaried,2546.57,3,46835.78,4,0,0,48,6.073,63458.47
35,17,110831.75,634,0.2673,32077.05,refinance,salaried,3921.76,2,41524.76,1,0,0,360,6.418,62729.26
22,0,42895.45,607,0.2986,10592.37,personal,salaried,2225.68,0,15882.98,8,0,1,360,6.433,22953.3
31,7,73524.98,637,0.3008,25820.5,auto,salaried,2414.12,2,47473.86,6,0,0,36,6.049,45151.26
27,4,27517.28,622,0.3308,7336.97,refinance,salaried,929.96,1,42667.95,2,1,0,60,7.101,20365.15
48,30,52196.33,647,0.3428,,personal,salaried,2485.48,2,17669.59,10,1,0,60,7.525,37866.02
43,24,93818.49,663,0.2716,24480.07,home_purchase,salaried,2515.69,3,84010.81,5,0,0,60,5.706,60168.77
43,25,119027.12,647,0.231,27246.74,auto,salaried,5839.05,0,208955.19,8,0,1,180,6.051,88019.42
36,15,111541.65,639,0.2745,33373.23,auto,part_time,5576.57,1,45777.03,1,0,0,84,6.938,67092.64
37,15,45197.78,624,0.2931,10744.87,refinance,salaried,1318.81,1,93135.89,5,0,0,60,8.286,36188.46
36,15,270374.18,733,0.2258,,education,salaried,8615.07,3,44772.85,5,1,0,84,5.653,127311.08
39,21,152553.43,647,0.2368,40986.14,education,contract,7012.89,0,57366.8,10,0,1,180,6.106,87986.87
48,25,112419.3,645,0.3222,39188.08,home_purchase,contract,4353.68,0,,0,0,0,360,4.737,68862.41
43,25,40006.01,626,0.2528,9576.08,home_purchase,self_employed,1366.06,0,23380.93,2,0,0,84,6.266,29349.46
45,24,107999.89,698,0.227,21422.93,auto,salaried,3949.83,1,87469.69,3,0,1,180,7.046,69161.09
44,12,20832.81,567,0.2623,5934.04,personal,salaried,992.59,1,15705.95,6,0,1,240,5.837,19304.54
48,29,58917.54,595,0.3355,18676.11,auto,salaried,1683.01,0,252657.7,7,0,0,360,6.25,61672.83
42,14,69796.16,655,0.3661,28614.15,auto,self_employed,3338.25,0,30449.66,3,0,1,60,6.926,47921.07
43,24,52859.77,612,0.3398,,education,contract,1737.09,2,8014.34,5,1,1,360,6.146,33444.16
51,32,55539.4,604,0.2305,10299.96,home_purchase,contract,2636.28,3,5047.2,4,0,1,180,7.172,37453.63
33,12,69694.57,626,0.2318,16102.33,home_purchase,salaried,3682.29,0,43584.69,3,0,0,360,6.223,44336.93
31,11,40920.66,579,0.2198,7614.44,education,salaried,2137.55,0,56821.62,8,0,0,180,7.298,29317.73
28,10,33068.79,682,0.2569,9600.56,auto,salaried,1779.59,1,9885.43,3,1,1,360,6.185,23261.91
41,17,80757.68,610,0.305,20525.1,education,salaried,2532.7,0,72498.01,5,0,0,36,6.823,51657.16
22,3,40875.34,611,0.2466,,business,salaried,2179.3,0,13317.17,6,0,0,12,6.878,24376.85
44,26,129182.01,688,0.2107,24845.2,refinance,contract,3964.77,2,26777.15,1,1,1,48,7.951,70911.82
38,20,69608.67,666,0.1552,12428.15,auto,salaried,1839.75,0,28271.42,4,0,0,60,7.204,41865.6
51,24,109159.57,620,0.2698,26809.99,refinance,self_employed,3275.91,1,58294.97,6,0,1,12,4.731,66076.17
33,12,81248.12,649,0.2248,17598.1,business,salaried,2082.52,0,120453.93,3,0,1,48,5.253,54128.82
37,11,55913.99,561,0.2733,13504.59,refinance,self_employed,1406.83,2,59630.77,6,2,0,36,5.158,35907.91
51,24,54581.2,638,0.3801,17002.88,education,salaried,2326.77,2,26264.86,3,0,0,240,5.891,40002.96
53,32,42145.44,625,0.3061,13397.85,personal,salaried,1108.23,1,24059.42,3,0,0,24,6.787,33313.77
33,11,3690706.66,656,0.2544,,home_purchase,salaried,2566.54,1,43110.26,6,0,0,36,5.907,200000.0
41,23,89378.01,655,0.2676,26112.6,home_purchase,salaried,3409.44,0,10280.22,3,1,0,60,6.241,52559.0
42,18,71214.82,628,0.2459,20807.92,home_purchase,part_time,2242.31,3,10341.07,2,0,1,240,6.361,42756.25
43,20,83496.09,639,0.3135,30447.4,refinance,salaried,4408.34,3,36189.1,0,0,1,360,6.96,55665.95
37,15,54937.9,570,0.2891,,home_purchase,self_employed,1865.98,0,18687.76,6,0,0,24,5.19,32714.62
52,26,18000.0,580,0.243,4594.07,home_purchase,salaried,500.0,2,33055.38,5,0,0,24,7.391,21689.87
22,0,5529173.78,653,0.339,12261.33,home_purchase,salaried,1341.91,1,11624.17,5,0,0,36,6.875,200000.0
35,17,136638.34,675,0.2061,24631.82,refinance,salaried,3867.49,3,30971.19,7,0,0,120,6.186,70741.77
44,19,51085.21,646,0.3639,20461.29,home_purchase,contract,2543.85,1,71584.06,6,0,0,48,6.772,42670.07
44,26,77465.15,620,0.3208,24688.88,business,part_time,3146.08,0,8560.92,2,0,0,24,3.536,47064.56
53,33,57092.24,666,0.2844,,auto,self_employed,1579.72,2,104195.67,5,0,0,180,6.992,48991.85
51,22,97089.26,640,0.2165,,auto,part_time,3462.48,0,23996.1,3,0,1,60,7.297,57526.62
37,17,117361.31,607,0.3561,,personal,part_time,4208.94,0,50045.77,2,1,0,12,6.657,62521.13
52,32,36319.14,621,0.3945,13999.82,auto,part_time,1721.82,0,,2,0,0,180,8.109,32829.92
32,11,55467.39,664,0.2008,8993.59,home_purchase,salaried,2958.0,4,22889.45,4,1,0,60,6.754,35606.8
49,26,121131.44,593,0.2861,,home_purchase,salaried,4121.79,1,95882.11,5,2,1,120,5.766,71884.91
58,32,47687.24,655,0.2115,11449.29,auto,self_employed,1494.22,0,18086.86,1,0,1,60,7.7,37534.56
52,34,40720.53,633,0.2511,10106.43,home_purchase,contract,1902.02,0,58335.68,3,0,0,24,6.622,37001.83
41,18,40412.62,706,0.22,9657.94,home_purchase,salaried,1614.39,0,26104.34,7,0,0,120,5.153,31882.38
36,10,88296.53,716,0.2878,21993.07,home_purchase,self_employed,4104.3,1,101657.99,8,0,1,36,7.829,61767.06
24,3,126881.87,590,0.2206,26677.28,education,self_employed,3369.89,2,49602.0,3,0,0,48,6.974,62990.43
43,18,76835.69,684,0.2765,,business,contract,4155.22,0,40569.85,1,0,1,180,6.365,51579.12
28,2,64787.99,603,0.3227,17082.0,business,self_employed,2534.79,0,56853.47,4,0,1,60,6.443,39644.65
32,8,59546.51,611,0.2345,12937.28,home_purchase,salaried,2938.76,4,34949.54,6,1,1,24,7.15,37143.37
28,3,37311.73,582,0.2974,11144.46,auto,salaried,1127.71,0,6540.3,2,0,0,36,5.527,20603.58
35,9,49386.54,589,0.2637,13658.25,auto,salaried,1460.5,2,107383.21,2,0,1,36,7.713,38566.3
39,20,205695.45,754,0.2085,36827.0,home_purchase,self_employed,7294.93,3,177051.69,8,0,1,84,6.858,121450.26
42,19,39050.4,533,0.4154,,business,self_employed,1252.83,2,94566.76,6,0,0,60,8.314,33606.2
33,15,84959.26,614,0.2351,,home_purchase,salaried,2525.91,2,31330.57,3,1,0,48,5.28,46130.46
50,24,80745.28,666,0.2652,17678.1,medical,salaried,2242.87,2,13331.62,3,1,0,360,8.072,49030.47
37,8,96805.54,567,0.2583,24463.32,business,salaried,2715.9,2,,8,0,1,48,6.558,52566.25
32,10,18953.08,589,0.3287,7199.55,refinance,part_time,565.12,2,50169.26,7,0,0,60,5.171,17982.78
42,24,28467.84,571,0.3183,,home_purchase,salaried,795.72,1,6989.91,7,0,0,48,6.255,21701.72
59,39,27612.15,632,0.2987,9498.76,auto,part_time,1137.09,2,9329.28,8,0,1,60,6.019,27995.4
43,25,104832.84,658,0.2283,20288.52,home_purchase,salaried,5214.26,0,,6,0,1,48,7.592,63299.81
36,15,57987.52,655,0.1993,,business,salaried,2895.06,3,38729.56,1,0,0,36,7.566,40104.85
24,2,66313.06,536,0.2418,15742.48,home_purchase,salaried,3492.12,2,33428.31,3,0,1,360,6.439,36631.69
37,6,66695.56,636,0.2672,17260.49,auto,salaried,2475.85,2,48820.81,5,0,1,180,6.331,43303.55
42,21,43455.66,593,0.317,13114.36,education,contract,2123.93,2,22744.55,5,0,0,180,5.669,31040.58
36,14,83702.96,687,0.2587,24758.86,refinance,part_time,3828.63,2,145506.16,4,0,0,12,6.594,63788.26
23,0,24617.59,578,0.3352,9214.26,refinance,salaried,1275.23,0,9182.08,3,0,0,60,4.617,14582.29
31,8,85067.68,604,0.2572,19151.4,education,contract,3643.89,1,91492.68,7,0,0,60,7.645,53765.45
54,31,76196.02,625,0.268,22728.21,auto,contract,2337.3,0,14268.9,3,0,1,36,6.567,48735.53
54,31,40206.27,645,0.1445,6227.07,auto,salaried,1958.72,1,18649.14,4,1,1,84,6.046,33696.81
31,13,69918.65,652,0.2512,14378.91,medical,contract,2141.9,0,13670.16,5,0,0,36,6.098,38253.83
46,22,40428.1,617,0.3641,12393.51,personal,salaried,1522.85,2,48714.84,5,0,1,360,6.648,33084.38
28,6,18000.0,560,0.3175,,education,salaried,823.03,1,17934.24,0,0,1,36,5.976,14670.97
54,30,43193.86,584,0.3952,17275.12,home_purchase,salaried,2194.51,0,73921.03,7,0,0,48,7.91,39897.5
42,23,69665.47,659,0.2759,,home_purchase,contract,2316.83,3,175070.89,3,0,1,36,6.849,58335.82
49,27,93405.04,669,0.2986,33088.7,refinance,salaried,2747.9,3,35379.24,5,0,1,120,5.755,59213.21
22,0,23003.46,607,0.3182,8105.14,medical,self_employed,987.91,5,8999.4,1,0,0,120,5.546,13986.86
46,16,75145.18,688,0.28,19548.0,personal,self_employed,2733.02,4,8363.2,4,0,0,120,7.038,47180.9
39,17,153650.65,649,0.276,37217.58,auto,self_employed,6731.89,1,91885.02,7,0,1,48,7.74,90642.31
48,24,56611.04,698,0.2756,12548.81,home_purchase,salaried,2811.75,0,64191.62,6,0,0,36,8.206,45836.27
49,26,60185.19,644,0.237,12298.21,home_purchase,salaried,2370.36,2,18629.28,2,0,1,240,7.441,40595.46
40,13,76238.7,614,0.3458,30358.55,home_purchase,self_employed,2085.72,4,23089.13,1,3,1,48,6.461,45850.45
33,15,36608.94,609,0.3594,,auto,self_employed,1910.43,1,10991.86,2,1,0,84,6.772,25307.28
47,28,93337.21,610,0.3007,31961.47,personal,salaried,3131.85,0,49805.73,1,0,1,60,6.063,58968.35
39,21,68577.69,597,0.27,21035.9,business,salaried,3658.3,1,117224.42,6,0,0,60,6.44,53086.29
31,13,69224.56,623,0.2135,,auto,self_employed,3430.73,0,80925.34,6,0,1,240,6.657,46748.09
30,10,86803.29,662,0.2717,25472.42,auto,salaried,2988.08,2,178576.82,3,0,0,120,6.288,64465.63
25,0,49989.07,582,0.2952,15121.17,auto,salaried,1862.79,2,10813.42,5,1,0,84,7.111,26738.19
34,16,81269.0,711,0.1935,16298.89,personal,self_employed,2212.75,0,28250.37,3,0,0,24,7.535,47222.63
51,25,35279.42,616,0.2284,8645.31,home_purchase,contract,1687.73,0,30190.45,3,0,0,84,6.923,30918.08
41,17,145035.98,651,0.2059,29367.8,home_purchase,salaried,4941.57,3,44280.88,2,0,0,36,6.777,79035.78
34,14,31854.13,563,0.3096,,home_purchase,contract,954.74,0,20116.77,4,1,1,60,5.355,22042.98
48,29,46967.44,609,0.3056,14891.02,refinance,contract,2287.34,1,43771.6,5,0,1,60,5.68,37225.02
31,11,50198.95,666,0.2765,11996.51,home_purchase,part_time,2491.48,0,47542.35,3,0,0,120,6.22,35309.72
40,16,46150.44,677,0.4048,,business,salaried,1648.1,2,25904.7,8,0,0,12,6.604,33381.98
38,13,27631.18,626,0.3086,7568.75,education,salaried,897.8,3,7735.01,7,0,0,60,5.307,20383.22
47,29,150546.56,686,0.2951,49328.34,home_purchase,salaried,6649.36,2,37934.25,4,0,1,120,6.544,89708.4
24,1,58846.62,562,0.3074,16332.01,auto,self_employed,1974.32,1,20194.02,7,0,0,120,6.087,30312.67
31,8,48258.42,522,0.2594,14316.01,auto,contract,1922.7,2,92090.37,5,0,1,84,6.895,34630.5
23,0,84135.58,632,0.2478,19073.49,auto,salaried,3680.02,0,168406.14,2,0,0,84,5.948,59627.61
37,15,61067.64,610,0.3704,23694.79,refinance,part_time,2626.56,4,123856.05,6,0,1,36,5.502,49049.8
52,30,57969.56,615,0.2369,15745.93,home_purchase,salaried,2632.13,3,27113.44,3,0,0,60,6.788,41928.4
34,11,40943.86,624,0.2774,,auto,salaried,1459.89,0,4243.23,2,0,0,120,6.299,26443.9
34,13,66744.05,579,0.3003,,personal,self_employed,2718.29,2,33836.23,3,0,0,12,6.984,39340.91
48,30,48235.31,680,0.32,17419.66,business,salaried,1428.58,0,18806.85,6,2,0,84,7.701,36197.23
50,25,65974.82,700,0.2591,18375.78,home_purchase,part_time,1982.31,0,93548.36,5,0,1,48,7.202,52508.58
39,17,106702.19,675,0.276,32034.8,refinance,self_employed,4472.38,0,194630.21,3,1,0,180,6.525,79847.59
46,21,43864.65,609,0.2742,14213.26,education,salaried,1462.3,2,7749.95,3,0,0,84,5.426,30712.83
29,8,28900.47,580,0.1855,5963.73,refinance,salaried,723.55,0,13788.35,6,1,0,24,6.942,17467.14
53,28,43904.56,614,0.2591,9752.17,home_purchase,part_time,2129.56,0,93511.81,3,0,1,120,7.903,41903.48
61,36,18000.0,628,0.27,4342.57,auto,self_employed,532.72,4,6726.13,2,1,0,36,5.903,22841.6
45,17,86036.55,675,0.2541,20425.51,auto,salaried,3542.49,1,58055.54,1,0,0,12,4.386,56900.35
22,0,37795.84,616,0.2436,7690.79,auto,salaried,1433.5,3,48433.3,3,0,1,360,6.559,23337.52
34,13,30019.15,650,0.1887,6532.88,home_purchase,salaried,913.6,0,34110.02,5,0,0,360,5.7,23796.02
46,28,75158.58,661,0.2915,21189.97,home_purchase,salaried,3007.43,3,70800.35,3,0,1,48,5.051,53263.34
35,14,34442.46,645,0.2458,8227.42,business,salaried,1558.95,2,15729.67,4,2,0,60,5.652,24995.06
52,28,65624.2,636,0.2663,16834.22,refinance,salaried,2191.6,2,68420.59,6,0,0,24,6.701,48770.99
45,17,92829.36,603,0.1981,18192.26,personal,salaried,4301.41,0,21629.96,5,0,0,240,7.021,55071.87
32,5,139315.65,705,0.2171,26591.28,home_purchase,salaried,6962.41,0,340216.7,4,0,0,60,8.636,108473.27
40,12,54320.02,695,0.2704,16038.48,education,salaried,2202.87,1,52967.03,5,0,0,60,6.9,40999.09
31,13,121275.4,666,0.2662,37190.41,business,salaried,3272.43,2,59607.11,3,1,0,84,5.137,67704.88
38,17,98816.64,628,0.2506,26953.51,education,part_time,2514.38,0,55400.87,3,0,1,60,4.834,57187.2
34,9,92375.63,654,0.23,19319.76,business,salaried,2882.26,3,,2,0,0,48,6.25,51761.58
51,25,90110.51,635,0.258,18863.2,business,salaried,4850.92,5,71346.13,4,0,0,360,6.82,62548.24
61,35,66396.66,643,0.281,15974.03,business,salaried,2758.48,2,33821.11,7,0,1,120,5.562,49078.59
25,0,58350.36,615,0.2958,18471.17,auto,salaried,2582.78,2,,4,1,0,60,8.083,35121.53
22,4,33155.93,574,0.3285,12029.85,business,self_employed,1461.55,4,24532.36,5,0,0,60,6.849,19155.15
37,14,35231.18,584,0.3362,11794.56,refinance,self_employed,1248.82,2,19089.19,4,0,0,60,6.736,24175.56
24,0,19342.03,588,0.2986,4681.57,auto,salaried,559.88,2,31887.22,6,0,1,48,6.904,13708.83
40,22,60194.3,622,0.3607,21580.94,auto,contract,2646.72,0,38351.88,3,1,1,24,8.716,41100.43
47,20,57463.4,646,0.2944,19533.68,auto,salaried,2898.52,2,,1,0,0,240,6.863,42984.76
54,29,49882.26,638,0.2285,9672.58,home_purchase,self_employed,1982.02,1,24923.67,6,0,0,84,6.582,38011.42
42,24,33985.35,637,0.2829,11185.42,medical,self_employed,1375.4,2,14196.12,4,0,1,60,5.885,26407.88
38,17,56832.81,619,0.3028,20307.95,education,self_employed,2727.39,3,25083.84,1,0,0,36,5.746,37977.29
22,0,42116.36,574,0.3385,15190.35,auto,salaried,1965.52,2,,3,0,0,84,5.635,24699.13
40,13,52240.83,581,0.2754,11869.41,business,part_time,2160.54,0,191198.87,4,0,0,60,6.16,50032.22
40,14,91552.34,675,0.1478,,personal,salaried,2404.13,3,39865.2,1,0,1,12,7.332,53187.81
46,20,33379.25,596,0.361,13798.05,auto,salaried,1370.34,3,14074.84,1,1,0,60,8.119,26501.04
32,10,76129.92,607,0.2776,22989.31,home_purchase,salaried,2984.74,0,40261.3,3,0,0,24,6.999,45501.26
35,13,26987.66,649,0.1548,4161.91,medical,salaried,788.45,1,28262.24,7,0,0,120,7.042,21962.52
25,2,36800.81,587,0.2797,8898.22,medical,salaried,1927.18,3,15084.73,5,0,1,48,5.554,21632.09
22,0,37670.75,524,0.3649,13657.89,home_purchase,salaried,1477.83,3,33303.59,6,1,0,36,6.541,19317.51
28,1,33564.12,606,0.2296,6451.48,education,self_employed,1116.94,3,17492.36,9,0,0,48,5.981,20669.43
24,3,46240.26,588,0.2387,11547.82,home_purchase,salaried,1757.61,0,19698.57,1,1,1,36,5.403,25577.28
43,25,32451.25,591,0.2788,10057.01,personal,salaried,1406.2,2,21213.76,3,0,0,60,7.557,25574.38
34,11,32556.49,601,0.2911,,home_purchase,salaried,1209.93,1,12116.91,0,0,1,360,6.163,23111.93
34,11,108114.62,576,0.2704,23549.62,personal,part_time,4802.55,0,70868.49,5,1,0,240,7.262,62842.04
30,8,29798.45,537,0.3023,,home_purchase,self_employed,1301.57,2,14443.0,2,0,0,240,6.592,19343.89
22,4,28263.96,582,0.3368,,refinance,salaried,1029.92,0,23641.04,5,1,1,48,6.463,13547.96
55,29,68729.09,659,0.2549,17023.83,home_purchase,salaried,1973.32,3,30210.68,6,0,1,60,8.897,47074.33
29,11,30295.2,595,0.215,5946.54,medical,salaried,1020.2,4,106207.95,3,0,0,48,6.442,28219.43
35,14,67135.73,616,0.337,19151.92,home_purchase,salaried,2880.41,3,7062.45,6,0,0,180,5.451,38914.79
25,3,74660.8,623,0.2646,20229.08,refinance,salaried,2781.36,2,99346.83,2,0,1,24,7.579,48239.64
49,31,46394.49,659,0.2088,10976.24,home_purchase,salaried,1680.83,2,16978.74,2,0,0,360,6.673,34819.39
41,14,60846.69,625,0.2633,19136.93,personal,salaried,2910.08,0,37918.05,1,0,1,12,6.544,42131.1
31,11,24385.01,599,0.2207,,auto,salaried,829.91,5,16561.09,5,0,0,180,5.59,19385.06
36,15,109794.0,632,0.2694,27349.32,auto,salaried,5544.26,1,,3,0,0,120,6.158,63945.61
56,30,52655.1,617,0.3045,15481.6,education,contract,2412.99,0,69899.44,7,0,1,24,7.554,45016.43
39,18,27614.76,614,0.2501,7523.39,refinance,salaried,859.11,1,11713.99,2,0,0,120,6.373,20981.87
38,17,110526.67,699,0.217,23758.06,home_purchase,salaried,4030.91,5,50562.42,6,0,1,36,7.419,64999.44
30,7,92931.85,644,0.2328,21824.35,refinance,self_employed,2390.81,0,28661.27,2,0,1,360,6.345,49454.28
22,3,30603.93,570,0.339,8879.18,home_purchase,salaried,1230.27,0,62347.87,3,0,1,360,6.536,20921.38
38,13,202426.37,690,0.2251,46230.22,business,salaried,10194.56,2,54766.52,4,0,1,240,6.271,112952.88
43,22,69436.51,673,0.2174,17942.72,business,salaried,2286.93,2,77830.28,8,0,0,60,8.656,49853.01
50,27,38698.15,624,0.2805,10144.2,personal,salaried,1019.5,2,10916.05,3,0,0,240,6.741,29232.51
22,0,18000.0,541,0.3046,4754.99,medical,salaried,751.04,2,12236.78,2,0,0,240,7.625,8130.79
28,8,31241.58,618,0.2696,8335.34,home_purchase,part_time,888.46,0,7293.44,6,0,0,36,7.362,18879.63
34,11,50177.84,593,0.2499,12637.1,personal,part_time,1991.3,0,12206.78,8,0,0,180,6.686,29893.87
39,11,25779.6,562,0.3381,10452.3,auto,self_employed,906.79,0,74436.72,2,0,0,60,6.178,25633.73
38,8,26547.95,603,0.2645,6219.02,business,self_employed,752.28,5,27561.32,3,0,1,36,7.368,21151.86
38,19,63435.34,599,0.2721,,home_purchase,salaried,2657.14,0,28174.13,4,0,1,36,8.101,39360.02
44,17,58769.11,653,0.2668,14885.64,refinance,salaried,1889.67,3,81125.0,6,1,0,48,6.486,44577.78
30,9,36681.03,610,0.379,15273.03,personal,contract,1771.56,3,65049.32,3,1,0,360,6.82,29436.37
49,27,57608.01,678,0.2855,18888.83,auto,salaried,1481.27,0,84461.88,3,0,0,360,6.539,46737.06
44,20,8700431.36,652,0.2245,20540.68,medical,self_employed,3013.52,0,44504.84,6,1,1,120,6.43,200000.0
36,18,126179.35,645,0.1991,22009.84,personal,contract,4413.82,2,47652.15,7,1,0,84,6.857,68728.93
56,34,5056592.01,636,0.2829,26846.21,business,salaried,3888.66,5,81633.05,3,0,1,180,6.542,200000.0
55,36,44469.34,618,0.2472,9816.56,personal,salaried,1196.08,1,14440.28,6,0,1,12,5.252,33230.53
49,28,157883.78,705,0.2176,41001.2,business,contract,5871.95,3,48712.33,7,0,0,60,7.494,91656.45
22,0,42295.42,552,0.3034,13138.33,education,self_employed,1666.37,2,74711.6,1,0,0,36,5.215,24201.75
55,32,39304.94,635,0.2617,10001.07,auto,self_employed,1815.22,0,6401.79,3,0,0,84,6.717,32229.22
47,29,69612.46,607,0.2718,20025.83,home_purchase,self_employed,2494.6,1,174104.36,2,0,0,240,6.057,59668.25
60,42,52332.48,718,0.1981,,auto,contract,1596.25,3,25915.54,4,0,1,36,8.106,43338.3
52,34,61321.49,658,0.1476,10558.82,education,part_time,2638.64,3,99659.86,5,0,0,24,6.702,51027.85
55,33,57268.71,659,0.2635,15164.66,refinance,salaried,2794.33,0,45815.21,4,0,1,36,7.155,45896.73
48,22,84272.86,645,0.2928,27200.38,business,contract,2759.19,1,69045.03,2,0,1,60,8.141,57387.68
53,29,46302.55,571,0.2551,14099.02,home_purchase,self_employed,1400.72,0,44548.83,5,0,0,48,8.296,36163.36
59,32,54931.38,634,0.3038,17569.86,home_purchase,contract,1905.51,0,26115.12,5,0,0,24,7.425,42353.85
42,23,34190.31,629,0.2859,8359.16,personal,self_employed,1470.39,2,25100.9,3,0,0,60,5.507,26988.12
24,0,18000.0,569,0.3093,6672.6,business,salaried,504.25,2,5811.16,2,1,0,240,5.707,10196.46
36,1,61289.38,611,0.2895,18764.36,education,part_time,3019.85,0,98238.65,2,0,1,60,5.608,46575.69
43,25,101880.46,676,0.2819,34340.07,auto,self_employed,4301.13,1,21541.62,8,0,0,240,4.395,62437.25
40,15,113986.7,657,0.2825,32482.28,business,salaried,5959.1,0,209551.0,5,0,1,24,6.185,86621.81
27,2,35960.93,610,0.202,5955.35,personal,salaried,1569.99,3,14044.03,1,0,0,60,6.376,21712.64
23,5,68218.0,639,0.3299,26354.48,refinance,salaried,2001.82,1,193432.17,3,1,0,180,7.833,54796.44
32,5,62157.61,661,0.2808,,auto,part_time,2121.93,1,81850.08,2,0,0,120,7.348,43106.02
48,30,5809520.59,595,0.2394,9448.0,home_purchase,salaried,1451.42,1,19194.51,3,0,0,120,6.952,200000.0
55,30,7483759.58,731,0.1255,13028.86,refinance,self_employed,3183.78,3,42940.03,4,1,1,84,6.629,200000.0
49,21,34914.61,682,0.1811,5433.74,business,salaried,1071.56,1,9103.03,9,1,0,240,6.452,28408.36
50,32,59154.35,617,0.3395,23525.59,business,salaried,2138.77,2,55216.6,1,0,1,12,7.778,44900.82
39,20,40822.32,640,0.259,10665.52,refinance,salaried,1810.08,0,97548.33,4,0,1,360,6.303,37169.17
22,3,43232.09,669,0.2881,,home_purchase,salaried,1620.21,2,14234.26,5,0,0,180,5.429,25996.33
35,14,103902.69,698,0.3343,36365.52,personal,contract,3830.95,2,22381.93,4,0,0,120,6.721,60590.33
37,17,81175.82,577,0.2412,16580.36,auto,contract,2287.3,0,111418.73,2,0,0,120,6.771,52558.87
35,8,242528.05,714,0.1645,32676.23,refinance,part_time,9516.47,1,226725.73,5,0,0,120,6.283,140199.53
40,18,105813.34,634,0.267,26871.08,auto,contract,3965.24,2,115979.22,1,0,0,180,7.057,69082.41
44,18,103847.1,680,0.2576,21484.05,education,contract,3154.81,1,51167.52,6,0,1,120,6.362,61838.6
48,20,63509.75,663,0.2903,16308.16,business,salaried,3434.54,0,116143.03,2,0,1,84,5.395,54294.07
37,16,56759.1,581,0.2503,16577.26,home_purchase,self_employed,2005.54,0,7795.95,4,0,0,360,6.734,33148.48
