customer_id,monthly_recharge_amount,call_duration,data_usage,roaming_usage,complaint_count,sms_count,payment_delay,plan_type
CUST_08105,981.03,245.0,60.13,0.77,2,70.0,0.2,Data Plan
CUST_08106,1304.39,511.0,53.5,3.16,0,198.0,0.6,Premium
CUST_08107,330.86,249.0,9.49,0.27,2,131.0,2.8,Postpaid
CUST_08108,371.55,277.0,5.83,0.32,0,185.0,0.0,Standard
CUST_08109,443.1,284.0,7.19,0.27,0,209.0,0.5,Standard
CUST_08110,117.29,71.0,1.95,0.1,0,34.0,0.0,Basic
CUST_08111,1001.23,649.0,49.89,2.1,1,173.0,0.1,Unlimited
CUST_08112,160.01,101.0,0.91,0.07,0,40.0,0.4,Basic
CUST_08113,339.29,205.0,11.69,0.34,0,69.0,0.0,Postpaid
CUST_08114,474.19,34.0,1.04,36.51,1,151.0,1.2,Postpaid
CUST_08115,158.69,75.0,1.46,0.08,1,26.0,1.3,Basic
CUST_08116,186.95,193.0,12.74,0.43,2,115.0,10.1,Standard
CUST_08117,791.88,274.0,77.7,1.17,0,101.0,3.1,Data Plan
CUST_08118,423.35,300.0,9.04,0.53,4,119.0,0.7,Standard
CUST_08119,175.97,61.0,2.35,0.15,1,47.0,1.9,Basic
CUST_08120,505.7,276.0,9.82,0.73,3,102.0,12.8,Standard
CUST_08121,1314.83,560.0,58.87,2.25,0,167.0,0.9,Unlimited
CUST_08122,554.22,401.0,9.77,0.34,0,58.0,5.9,Standard
CUST_08123,1306.99,178.0,80.98,0.82,0,59.0,0.1,Data Plan
CUST_08124,246.87,263.0,6.26,0.29,7,121.0,4.7,Standard
CUST_08125,168.69,134.0,2.42,0.17,0,54.0,0.3,Prepaid
CUST_08126,155.43,104.0,1.57,0.1,0,48.0,1.3,Basic
CUST_08127,148.21,110.0,1.86,0.14,0,64.0,0.4,Prepaid
CUST_08128,575.94,258.0,10.45,0.17,0,120.0,0.6,Postpaid
CUST_08129,471.13,286.0,7.05,0.11,2,113.0,4.9,Basic
CUST_08130,696.82,220.0,91.08,1.17,0,99.0,3.0,Data Plan
CUST_08131,142.23,96.0,1.92,0.09,0,61.0,0.4,Prepaid
CUST_08132,1112.4,201.0,77.62,0.54,0,84.0,1.4,Data Plan
CUST_08133,182.58,115.0,1.39,0.03,0,0.0,0.8,Prepaid
CUST_08134,781.24,218.0,69.25,0.82,0,79.0,2.0,Data Plan
CUST_08135,1106.38,419.0,41.24,1.73,0,167.0,0.4,Premium
CUST_08136,1144.38,570.0,49.24,2.08,1,178.0,0.9,Premium
CUST_08137,435.24,266.0,9.79,0.22,1,109.0,0.2,Standard
CUST_08138,941.54,202.0,75.87,0.74,0,93.0,1.1,Data Plan
CUST_08139,657.01,259.0,15.29,7.49,1,154.0,1.2,Standard
CUST_08140,904.88,279.0,7.52,6.39,0,54.0,0.8,International
CUST_08141,421.97,249.0,9.63,0.11,3,162.0,4.9,Standard
CUST_08142,125.33,117.0,2.47,0.05,2,36.0,1.9,Prepaid
CUST_08143,351.17,368.0,10.5,0.14,0,156.0,1.8,Standard
CUST_08144,191.25,82.0,1.95,0.07,0,58.0,0.1,Basic
CUST_08145,1007.32,188.0,89.99,0.93,2,85.0,0.1,Data Plan
CUST_08146,225.22,266.0,4.85,0.54,4,192.0,12.0,Standard
CUST_08147,1381.7,523.0,62.19,2.32,0,222.0,0.0,Premium
CUST_08148,1112.73,692.0,41.16,1.56,0,144.0,0.0,Premium
CUST_08149,301.13,223.0,9.66,0.49,2,153.0,0.1,Standard
CUST_08150,502.86,377.0,13.68,0.21,0,147.0,5.9,Standard
CUST_08151,462.32,298.0,13.31,0.44,0,141.0,1.5,Postpaid
CUST_08152,277.29,323.0,9.54,0.11,0,150.0,2.3,Postpaid
CUST_08153,121.22,141.0,1.69,0.12,0,80.0,0.1,Basic
CUST_08154,438.84,277.0,0.0,0.8,1,138.0,1.7,Standard
CUST_08155,396.84,341.0,10.07,0.17,0,129.0,7.5,Standard
CUST_08156,367.42,256.0,9.15,0.31,0,136.0,1.1,Postpaid
CUST_08157,212.26,68.0,2.0,0.14,1,25.0,1.1,Prepaid
CUST_08158,1246.17,529.0,63.4,1.63,0,221.0,0.5,Premium
CUST_08159,1195.46,569.0,62.19,,1,176.0,0.5,Unlimited
CUST_08160,215.13,76.0,2.31,0.23,0,62.0,2.6,Basic
CUST_08161,1080.94,530.0,49.98,2.36,0,279.0,0.0,Unlimited
CUST_08162,1104.47,421.0,19.93,4.97,0,83.0,1.7,International
CUST_08163,750.97,425.0,13.99,7.4,1,56.0,2.4,Standard
CUST_08164,364.47,293.0,7.13,0.28,0,178.0,0.8,Standard
CUST_08165,390.18,268.0,10.74,0.59,1,119.0,9.0,Basic
CUST_08166,165.66,97.0,1.74,0.03,0,45.0,2.7,Prepaid
CUST_08167,91.44,112.0,2.1,0.07,1,35.0,0.6,Basic
CUST_08168,348.61,205.0,11.38,0.53,4,120.0,7.1,Basic
CUST_08169,973.9,201.0,70.26,0.61,2,70.0,1.8,Data Plan
CUST_08170,162.05,128.0,2.6,0.13,1,55.0,0.5,Basic
CUST_08171,1133.56,534.0,43.86,1.99,0,90.0,0.6,Unlimited
CUST_08172,842.75,202.0,92.39,1.04,0,73.0,1.5,Data Plan
CUST_08173,254.99,288.0,5.43,0.26,1,142.0,9.5,Standard
CUST_08174,1195.8,211.0,92.39,0.75,0,64.0,0.8,Unlimited
CUST_08175,992.5,553.0,58.6,2.75,0,159.0,0.1,Unlimited
CUST_08176,150.61,219.0,8.95,0.77,4,122.0,3.2,Basic
CUST_08177,822.8,396.0,16.12,9.06,2,83.0,0.6,International
CUST_08178,325.55,257.0,9.02,0.19,0,76.0,0.2,Standard
CUST_08179,470.45,313.0,7.99,0.43,2,43.0,12.2,Standard
CUST_08180,89.25,100.0,2.72,0.07,0,47.0,0.6,Prepaid
CUST_08181,313.49,149.0,0.0,0.52,3,85.0,1.6,Basic
CUST_08182,895.58,255.0,84.9,0.87,1,100.0,2.5,Data Plan
CUST_08183,437.96,276.0,9.12,0.32,0,138.0,0.4,Standard
CUST_08184,848.85,492.0,17.96,9.72,0,124.0,10.6,International
CUST_08185,3661.73,251.0,79.21,16.21,14,86.0,1.6,Data Plan
CUST_08186,806.8,203.0,87.32,1.38,0,92.0,4.3,Data Plan
CUST_08187,1446.98,638.0,58.7,2.12,0,220.0,0.7,Unlimited
CUST_08188,1065.51,259.0,93.39,1.29,0,62.0,0.5,Data Plan
CUST_08189,373.29,235.0,6.63,0.21,1,213.0,3.2,Postpaid
CUST_08190,396.42,377.0,6.3,0.31,0,154.0,1.8,Standard
CUST_08191,470.38,388.0,10.03,0.34,1,159.0,0.1,Postpaid
CUST_08192,145.26,105.0,2.19,0.08,0,64.0,0.6,Basic
CUST_08193,1198.75,514.0,19.56,8.29,0,120.0,5.9,International
CUST_08194,460.0,350.0,10.03,0.3,0,84.0,0.4,Postpaid
CUST_08195,296.84,300.0,12.15,0.28,1,106.0,3.2,Postpaid
CUST_08196,530.68,264.0,8.48,0.1,5,130.0,3.8,Basic
CUST_08197,304.27,276.0,9.88,0.66,2,151.0,1.2,Basic
CUST_08198,1019.95,171.0,66.35,0.44,1,60.0,0.1,Data Plan
CUST_08199,188.14,221.0,13.4,0.2,0,103.0,1.0,Standard
CUST_08200,546.03,311.0,8.74,0.23,1,140.0,2.5,Postpaid
CUST_08201,533.92,362.0,8.34,0.38,0,189.0,1.2,Postpaid
CUST_08202,290.87,355.0,8.69,0.54,5,110.0,0.5,Basic
CUST_08203,940.36,180.0,81.92,1.18,1,94.0,0.5,Unlimited
CUST_08204,295.89,157.0,5.46,0.32,7,151.0,2.7,Standard
CUST_08205,948.5,213.0,108.2,0.47,0,127.0,0.3,Data Plan
CUST_08206,421.54,402.0,5.22,0.42,7,127.0,6.0,Standard
CUST_08207,101.51,97.0,1.86,0.02,0,33.0,1.2,Basic
CUST_08208,409.44,357.0,8.79,0.32,2,158.0,11.5,Basic
CUST_08209,385.59,376.0,11.06,0.27,0,168.0,2.4,Postpaid
CUST_08210,276.72,367.0,9.63,0.37,3,203.0,2.9,Basic
CUST_08211,435.49,203.0,10.3,0.32,1,43.0,1.7,Standard
CUST_08212,901.86,331.0,87.26,1.33,0,70.0,0.9,Data Plan
CUST_08213,255.99,269.0,12.48,0.37,1,157.0,2.4,Standard
CUST_08214,937.64,266.0,27.01,0.62,0,75.0,3.1,Unlimited
CUST_08215,95.91,78.0,2.59,0.09,0,47.0,1.1,Basic
CUST_08216,202.64,101.0,1.76,0.1,1,59.0,1.6,Basic
CUST_08217,716.16,265.0,85.86,0.65,0,66.0,0.7,Data Plan
CUST_08218,1773.95,717.0,41.87,2.09,0,129.0,0.5,Premium
CUST_08219,1413.07,695.0,36.86,2.15,0,194.0,0.3,Premium
CUST_08220,148.93,102.0,1.23,0.11,1,50.0,1.0,Basic
CUST_08221,12.72,213.0,6.73,0.28,2,118.0,4.7,Standard
CUST_08222,965.47,562.0,46.59,1.56,2,226.0,0.0,Premium
CUST_08223,914.29,331.0,19.39,11.61,0,89.0,8.9,International
CUST_08224,115.61,118.0,1.66,0.0,0,55.0,0.2,Prepaid
CUST_08225,143.89,172.0,1.58,0.08,0,46.0,0.9,Prepaid
CUST_08226,562.8,266.0,11.54,0.67,2,160.0,0.3,Basic
CUST_08227,306.88,237.0,9.42,0.21,2,147.0,2.9,Standard
CUST_08228,706.03,381.0,12.46,10.72,2,65.0,1.3,International
CUST_08229,961.34,303.0,17.0,6.39,0,132.0,0.3,Standard
CUST_08230,387.25,388.0,11.64,0.38,0,194.0,1.2,Standard
CUST_08231,185.72,131.0,1.72,0.05,0,39.0,0.9,Prepaid
CUST_08232,1079.13,139.0,76.21,0.48,0,65.0,2.6,Data Plan
CUST_08233,1029.06,147.0,87.78,1.01,0,82.0,0.7,Data Plan
CUST_08234,1100.44,144.0,66.75,0.74,1,87.0,0.7,Data Plan
CUST_08235,855.7,331.0,21.08,12.12,0,96.0,0.1,Standard
CUST_08236,179.94,82.0,2.51,0.09,0,47.0,1.3,Basic
CUST_08237,480.66,241.0,7.12,0.24,4,120.0,0.1,Basic
CUST_08238,383.96,339.0,9.65,0.37,4,82.0,6.5,Basic
CUST_08239,176.32,102.0,2.03,0.2,0,26.0,1.5,Prepaid
CUST_08240,347.23,374.0,12.09,0.17,0,92.0,0.5,Postpaid
CUST_08241,99.23,107.0,1.23,0.02,0,38.0,3.2,Basic
CUST_08242,103.32,54.0,2.21,0.03,0,52.0,0.7,Basic
CUST_08243,340.45,380.0,6.1,0.2,0,128.0,1.1,Standard
CUST_08244,101.81,150.0,1.58,0.06,0,25.0,0.6,Basic
CUST_08245,309.92,250.0,7.77,0.29,0,170.0,4.2,Postpaid
CUST_08246,1094.0,652.0,48.59,,0,197.0,0.1,Unlimited
CUST_08247,1000.39,281.0,63.5,0.86,0,71.0,1.4,Data Plan
CUST_08248,696.46,518.0,14.78,10.59,4,134.0,2.7,International
CUST_08249,504.05,356.0,8.22,0.57,0,194.0,3.5,Standard
CUST_08250,502.73,265.0,10.28,,3,112.0,6.9,Standard
CUST_08251,466.43,289.0,8.87,0.3,0,94.0,1.0,Standard
CUST_08252,879.98,419.0,17.74,7.51,1,83.0,0.5,International
CUST_08253,802.32,432.0,13.76,9.18,1,68.0,0.3,Standard
CUST_08254,873.35,170.0,56.93,1.16,0,52.0,4.5,Data Plan
CUST_08255,118.05,99.0,1.24,0.05,0,64.0,0.2,Basic
CUST_08256,390.75,318.0,4.19,0.18,0,192.0,0.7,Standard
CUST_08257,152.3,105.0,2.3,0.03,0,51.0,0.0,Basic
CUST_08258,881.47,778.0,61.67,2.34,0,191.0,0.2,Premium
CUST_08259,340.56,123.0,5.52,0.83,2,148.0,14.4,Basic
CUST_08260,1358.75,575.0,50.64,1.91,0,221.0,0.5,Premium
CUST_08261,1161.98,313.0,84.39,0.62,1,105.0,0.0,Data Plan
CUST_08262,996.83,547.0,40.65,2.53,1,199.0,0.2,Premium
CUST_08263,351.84,325.0,11.87,0.16,0,151.0,0.5,Postpaid
CUST_08264,941.84,496.0,16.83,8.65,1,88.0,3.4,International
CUST_08265,129.96,108.0,1.9,0.07,1,48.0,1.1,Basic
CUST_08266,397.66,352.0,4.7,0.68,4,122.0,16.2,Basic
CUST_08267,794.11,316.0,17.38,6.08,0,87.0,0.8,International
CUST_08268,1377.74,683.0,45.46,2.37,0,211.0,0.1,Unlimited
CUST_08269,1524.07,767.0,56.79,2.13,0,243.0,0.2,Premium
CUST_08270,182.28,75.0,2.26,0.11,0,51.0,0.2,Prepaid
CUST_08271,1302.3,552.0,57.12,2.14,2,265.0,0.0,Unlimited
CUST_08272,312.62,129.0,5.03,0.61,3,162.0,3.5,Basic
CUST_08273,960.54,663.0,51.35,,0,166.0,0.0,Premium
CUST_08274,907.9,486.0,16.82,8.14,0,80.0,2.1,International
CUST_08275,190.27,234.0,7.85,0.57,3,209.0,3.6,Basic
CUST_08276,353.49,374.0,11.02,0.32,2,154.0,0.2,Standard
CUST_08277,3397.06,291.0,78.58,0.97,0,87.0,0.8,Data Plan
CUST_08278,326.79,284.0,8.79,0.15,0,199.0,2.2,Standard
CUST_08279,520.36,129.0,18.69,10.99,0,147.0,4.5,Standard
CUST_08280,94.91,92.0,1.39,0.15,0,51.0,2.8,Basic
CUST_08281,820.53,175.0,67.74,0.53,0,86.0,0.2,Data Plan
CUST_08282,334.04,236.0,9.0,0.33,0,109.0,2.9,Standard
CUST_08283,465.81,406.0,9.29,0.4,0,156.0,1.0,Postpaid
CUST_08284,973.08,456.0,12.75,5.8,0,75.0,18.4,International
CUST_08285,780.72,209.0,100.54,0.73,1,76.0,5.7,Unlimited
CUST_08286,792.84,240.0,65.96,1.52,0,91.0,0.7,Data Plan
CUST_08287,935.57,202.0,71.55,1.1,0,50.0,0.5,Unlimited
CUST_08288,943.15,390.0,14.98,7.04,0,83.0,2.6,International
CUST_08289,802.24,228.0,83.86,0.98,1,35.0,1.2,Data Plan
CUST_08290,748.25,405.0,11.55,9.99,0,45.0,2.3,International
CUST_08291,171.27,74.0,2.15,0.08,0,30.0,0.3,Prepaid
CUST_08292,882.83,494.0,11.56,4.89,0,129.0,2.1,Standard
CUST_08293,1361.25,610.0,37.71,1.35,1,150.0,0.1,Unlimited
CUST_08294,156.82,104.0,2.31,0.08,1,27.0,0.5,Prepaid
CUST_08295,891.82,242.0,88.14,0.76,0,93.0,0.8,Data Plan
CUST_08296,890.14,210.0,19.89,7.09,0,132.0,5.8,Standard
CUST_08297,912.21,487.0,15.63,8.32,1,48.0,5.9,International
CUST_08298,999.26,756.0,40.36,1.57,0,163.0,0.7,Unlimited
CUST_08299,516.81,218.0,9.87,0.14,0,155.0,2.2,Standard
CUST_08300,117.97,68.0,1.94,0.1,0,59.0,0.3,Basic
CUST_08301,363.27,144.0,2.99,0.66,0,135.0,9.6,Basic
CUST_08302,445.32,346.0,9.09,0.46,3,110.0,8.2,Basic
CUST_08303,1008.98,184.0,90.1,,0,101.0,0.2,Data Plan
CUST_08304,252.08,264.0,4.78,0.68,5,46.0,0.1,Basic
CUST_08305,435.32,202.0,10.81,0.2,0,223.0,0.6,Standard
CUST_08306,1178.23,600.0,41.91,1.86,0,173.0,0.7,Unlimited
CUST_08307,136.03,81.0,1.3,0.12,0,62.0,0.2,Basic
CUST_08308,1434.53,399.0,51.1,2.33,1,294.0,,Unlimited
CUST_08309,147.05,87.0,1.07,0.05,0,46.0,0.4,Prepaid
CUST_08310,229.61,285.0,9.91,0.31,2,107.0,1.1,Postpaid
CUST_08311,782.99,439.0,14.37,5.72,0,141.0,0.9,International
CUST_08312,929.48,451.0,13.87,6.04,1,152.0,1.7,International
CUST_08313,501.16,331.0,11.65,0.37,0,134.0,3.4,Standard
CUST_08314,694.19,432.0,17.25,9.03,2,105.0,1.8,Standard
CUST_08315,843.16,437.0,17.83,8.66,3,89.0,1.5,Standard
CUST_08316,706.06,198.0,77.12,0.82,1,97.0,0.3,Unlimited
CUST_08317,169.89,104.0,1.7,0.19,0,97.0,1.5,Basic
CUST_08318,864.38,285.0,72.01,1.12,1,72.0,13.3,Data Plan
CUST_08319,344.91,252.0,10.24,0.17,1,139.0,5.4,Standard
CUST_08320,792.99,253.0,90.95,1.38,0,62.0,3.2,Unlimited
CUST_08321,832.55,205.0,71.04,0.5,2,86.0,0.2,Data Plan
CUST_08322,412.63,192.0,10.68,0.38,4,122.0,2.5,Basic
CUST_08323,377.22,230.0,10.15,0.3,0,142.0,1.1,Standard
CUST_08324,485.73,340.0,11.09,0.53,0,113.0,0.0,Postpaid
CUST_08325,134.09,117.0,2.63,0.02,1,38.0,0.4,Basic
CUST_08326,357.37,295.0,4.82,0.5,2,130.0,3.8,Basic
CUST_08327,122.0,104.0,1.85,0.08,0,45.0,0.6,Basic
CUST_08328,369.43,366.0,10.68,0.46,0,103.0,1.0,Standard
CUST_08329,939.76,234.0,75.97,1.48,0,92.0,3.4,Data Plan
CUST_08330,150.96,122.0,1.33,0.12,0,55.0,0.1,Basic
CUST_08331,191.98,52.0,1.79,0.14,0,46.0,0.2,Prepaid
CUST_08332,332.57,190.0,11.57,0.63,4,145.0,10.0,Basic
CUST_08333,243.06,421.0,14.84,0.29,0,214.0,1.0,Standard
CUST_08334,294.38,213.0,10.72,0.11,0,84.0,1.1,Standard
CUST_08335,134.86,115.0,2.36,0.08,0,67.0,,Prepaid
CUST_08336,3094.99,325.0,6.12,32.48,12,156.0,8.4,Standard
CUST_08337,691.83,268.0,81.14,1.21,0,70.0,0.9,Data Plan
CUST_08338,200.61,101.0,2.44,0.12,0,43.0,1.7,Prepaid
CUST_08339,451.34,303.0,9.88,0.3,1,204.0,0.6,Standard
CUST_08340,504.8,300.0,10.54,0.3,2,120.0,0.9,Postpaid
CUST_08341,849.64,295.0,97.36,1.11,1,80.0,1.7,Data Plan
CUST_08342,1284.61,668.0,65.32,1.94,11,262.0,34.2,Premium
CUST_08343,115.83,317.0,3.83,0.34,1,143.0,7.7,Standard
CUST_08344,1209.05,678.0,52.85,2.05,0,155.0,0.5,Premium
CUST_08345,1166.51,182.0,74.43,1.06,0,74.0,2.6,Data Plan
CUST_08346,415.79,224.0,2.47,0.21,3,120.0,0.9,Standard
CUST_08347,107.75,126.0,2.29,0.03,0,59.0,0.9,Basic
CUST_08348,1153.78,39.0,0.87,46.96,0,245.0,0.2,Unlimited
CUST_08349,1018.47,190.0,66.04,1.01,0,101.0,0.2,Data Plan
CUST_08350,249.16,264.0,5.56,0.26,0,185.0,2.0,Postpaid
CUST_08351,313.22,265.0,6.44,0.8,3,105.0,5.6,Basic
CUST_08352,990.45,172.0,76.79,0.98,0,91.0,0.4,Data Plan
CUST_08353,681.05,236.0,74.78,0.91,3,92.0,0.4,Data Plan
CUST_08354,1251.93,672.0,57.62,2.53,0,159.0,0.1,Premium
CUST_08355,427.63,394.0,10.6,0.38,0,153.0,0.3,Standard
CUST_08356,195.1,97.0,1.89,0.03,0,49.0,0.1,Basic
CUST_08357,786.56,204.0,67.36,1.25,0,95.0,11.8,Data Plan
CUST_08358,842.85,133.0,103.25,1.13,1,99.0,4.6,Unlimited
CUST_08359,399.9,250.0,5.67,0.53,3,174.0,5.1,Standard
CUST_08360,642.05,358.0,15.62,9.08,1,113.0,1.5,International
CUST_08361,727.96,450.0,17.86,8.82,1,143.0,0.2,Standard
CUST_08362,968.79,667.0,52.76,1.24,0,167.0,0.2,Premium
CUST_08363,156.72,91.0,1.58,0.19,0,33.0,0.9,Basic
CUST_08364,748.88,189.0,62.0,0.97,1,83.0,0.1,Data Plan
CUST_08365,315.8,125.0,9.05,0.37,2,159.0,22.9,Basic
CUST_08366,924.49,413.0,12.01,11.04,0,54.0,1.2,International
CUST_08367,114.84,174.0,1.19,0.46,5,86.0,8.8,Standard
CUST_08368,953.58,385.0,11.79,6.2,0,107.0,0.5,International
CUST_08369,472.11,256.0,12.78,0.22,0,183.0,0.7,Postpaid
CUST_08370,165.22,47.0,1.39,0.28,1,63.0,1.4,Basic
CUST_08371,184.01,132.0,1.7,0.16,0,42.0,0.5,Prepaid
CUST_08372,1624.07,626.0,76.44,1.13,0,248.0,1.0,Premium
CUST_08373,984.82,398.0,15.37,6.92,1,72.0,3.3,International
CUST_08374,676.27,373.0,15.66,8.66,1,137.0,1.4,International
CUST_08375,178.5,195.0,13.1,0.24,2,122.0,18.3,Standard
CUST_08376,440.59,360.0,8.99,0.43,1,146.0,0.3,Standard
CUST_08377,802.93,381.0,13.76,10.67,0,124.0,3.2,International
CUST_08378,988.86,268.0,15.78,6.53,0,72.0,1.2,Standard
CUST_08379,447.07,255.0,10.5,0.58,2,89.0,9.4,Basic
CUST_08380,702.08,144.0,111.76,0.76,0,68.0,2.5,Data Plan
CUST_08381,157.59,264.0,6.72,0.33,5,152.0,5.2,Basic
CUST_08382,822.97,196.0,83.42,0.83,0,77.0,0.1,Unlimited
CUST_08383,949.29,115.0,84.5,1.0,0,80.0,0.0,Data Plan
CUST_08384,198.85,123.0,2.42,0.05,0,38.0,0.0,Prepaid
CUST_08385,300.87,301.0,5.76,0.24,1,122.0,0.8,Postpaid
CUST_08386,438.19,268.0,11.11,0.3,2,99.0,0.4,Standard
CUST_08387,1043.09,769.0,46.77,2.47,0,217.0,0.0,Unlimited
CUST_08388,216.32,99.0,2.48,0.13,0,35.0,0.4,Prepaid
CUST_08389,761.3,349.0,15.08,6.35,1,93.0,0.1,Standard
CUST_08390,1402.89,494.0,51.43,0.91,0,252.0,0.4,Premium
CUST_08391,458.55,271.0,10.84,0.27,0,140.0,0.9,Postpaid
CUST_08392,166.31,70.0,1.93,0.2,0,54.0,1.3,Basic
CUST_08393,780.44,466.0,15.97,5.87,1,48.0,2.2,International
CUST_08394,169.86,83.0,1.24,0.11,0,51.0,2.0,Basic
CUST_08395,148.8,54.0,1.85,0.1,0,71.0,0.5,Prepaid
CUST_08396,5761.59,284.0,11.91,18.14,13,181.0,1.5,Postpaid
CUST_08397,152.94,81.0,3.12,0.09,0,30.0,0.4,Basic
CUST_08398,169.98,149.0,8.26,0.27,1,64.0,17.2,Basic
CUST_08399,186.39,77.0,1.8,0.17,0,43.0,0.3,Prepaid
CUST_08400,156.72,136.0,1.95,0.09,1,37.0,0.0,Basic
CUST_08401,883.78,209.0,66.11,1.14,0,82.0,0.1,Data Plan
CUST_08402,152.1,108.0,2.01,0.07,0,76.0,0.2,Basic
CUST_08403,163.8,61.0,1.65,0.16,0,32.0,0.1,Basic
CUST_08404,328.78,341.0,10.62,0.11,0,121.0,4.7,Postpaid
CUST_08405,384.97,231.0,6.68,0.24,1,155.0,2.6,Standard
CUST_08406,705.78,418.0,8.1,6.32,0,112.0,1.9,International
CUST_08407,1043.63,246.0,78.89,1.1,0,90.0,1.4,Unlimited
CUST_08408,696.74,410.0,15.96,12.23,1,89.0,0.3,International
CUST_08409,442.04,351.0,9.73,0.36,0,175.0,0.8,Standard
CUST_08410,380.08,187.0,8.56,0.39,0,140.0,0.8,Postpaid
CUST_08411,816.09,470.0,15.73,5.72,1,58.0,2.4,International
CUST_08412,764.47,339.0,15.6,3.81,0,99.0,0.1,International
CUST_08413,83.67,72.0,1.89,0.16,0,82.0,0.7,Basic
CUST_08414,853.88,414.0,15.94,6.44,1,139.0,0.4,Standard
CUST_08415,927.51,393.0,17.8,8.51,0,110.0,0.3,International
CUST_08416,660.88,211.0,82.38,1.61,1,87.0,3.3,Data Plan
CUST_08417,645.56,394.0,15.6,11.14,0,82.0,3.9,Standard
CUST_08418,816.61,192.0,77.39,0.92,1,105.0,7.5,Data Plan
CUST_08419,1041.13,634.0,53.28,2.18,0,216.0,0.2,Premium
CUST_08420,934.99,688.0,37.65,1.68,1,196.0,0.0,Unlimited
CUST_08421,153.92,98.0,2.46,0.12,0,39.0,2.0,Prepaid
CUST_08422,182.83,88.0,2.21,0.12,0,49.0,0.4,Basic
CUST_08423,504.02,380.0,14.74,0.43,0,123.0,0.8,Standard
CUST_08424,596.14,291.0,9.19,0.28,0,179.0,0.2,Standard
CUST_08425,719.83,346.0,17.94,10.38,0,1.0,2.4,International
CUST_08426,785.46,234.0,54.45,1.24,1,94.0,1.8,Unlimited
CUST_08427,785.05,442.0,13.21,11.35,1,121.0,2.3,International
CUST_08428,631.91,248.0,75.97,1.28,0,70.0,3.6,Data Plan
CUST_08429,1257.57,626.0,51.35,2.48,0,137.0,0.4,Unlimited
CUST_08430,437.17,299.0,14.95,0.4,1,168.0,0.9,Postpaid
CUST_08431,413.0,391.0,10.08,0.43,3,118.0,0.7,Postpaid
CUST_08432,276.5,299.0,9.98,0.66,2,113.0,15.0,Basic
CUST_08433,366.38,305.0,6.3,0.3,0,126.0,1.6,Standard
CUST_08434,313.14,281.0,12.26,0.29,1,137.0,2.7,Standard
CUST_08435,406.8,303.0,9.29,0.34,3,77.0,3.5,Basic
CUST_08436,874.89,263.0,82.11,1.45,1,88.0,0.1,Unlimited
CUST_08437,514.38,357.0,9.36,0.29,0,155.0,2.6,Standard
CUST_08438,994.55,591.0,51.05,2.12,0,186.0,0.1,Unlimited
CUST_08439,92.6,77.0,2.1,0.15,0,54.0,1.4,Basic
CUST_08440,690.59,211.0,89.82,1.24,0,51.0,3.0,Unlimited
CUST_08441,182.66,71.0,1.69,0.06,1,66.0,0.3,Basic
CUST_08442,417.17,427.0,12.8,0.45,1,162.0,1.6,Standard
CUST_08443,1051.91,412.0,49.6,1.46,0,182.0,0.3,Premium
CUST_08444,214.6,128.0,2.5,0.09,1,81.0,0.1,Prepaid
CUST_08445,960.43,178.0,109.71,1.47,0,85.0,0.4,Unlimited
CUST_08446,604.51,424.0,17.72,7.53,2,64.0,2.4,International
CUST_08447,95.85,112.0,2.57,0.11,0,69.0,1.4,Basic
CUST_08448,781.04,289.0,16.26,5.36,0,56.0,5.7,International
CUST_08449,497.47,332.0,13.6,0.51,1,197.0,1.5,Postpaid
CUST_08450,315.98,203.0,8.56,0.19,1,131.0,4.9,Basic
CUST_08451,405.58,238.0,14.66,0.3,1,115.0,2.8,Standard
CUST_08452,122.87,72.0,1.72,0.06,0,48.0,0.3,Prepaid
CUST_08453,446.92,238.0,7.64,0.35,1,144.0,0.1,Standard
CUST_08454,1091.73,664.0,45.15,1.69,0,275.0,1.0,Unlimited
CUST_08455,139.04,149.0,1.29,0.1,0,54.0,3.3,Basic
CUST_08456,1425.75,553.0,51.59,2.92,0,263.0,0.4,Premium
CUST_08457,906.64,453.0,10.99,8.46,0,101.0,1.1,International
CUST_08458,1094.82,536.0,42.3,2.01,1,245.0,0.5,Premium
CUST_08459,84.82,107.0,2.43,0.09,0,70.0,2.3,Basic
CUST_08460,922.44,282.0,91.19,1.36,0,99.0,2.7,Data Plan
CUST_08461,183.52,144.0,1.31,0.01,0,37.0,1.7,Basic
CUST_08462,691.5,414.0,10.38,7.6,0,100.0,0.3,Standard
CUST_08463,289.06,315.0,9.82,0.33,2,115.0,2.1,Postpaid
CUST_08464,369.66,339.0,13.11,0.23,0,162.0,0.9,Postpaid
CUST_08465,1107.47,255.0,82.94,1.05,0,75.0,2.3,Unlimited
CUST_08466,114.26,132.0,1.68,0.1,0,44.0,0.3,Basic
CUST_08467,844.79,386.0,15.18,8.52,1,117.0,9.7,International
CUST_08468,175.73,117.0,1.88,0.03,0,45.0,1.5,Basic
CUST_08469,891.01,405.0,14.16,8.91,1,125.0,,International
CUST_08470,804.72,515.0,9.98,10.78,0,36.0,13.8,International
CUST_08471,498.94,414.0,8.41,0.39,1,112.0,1.8,Postpaid
CUST_08472,1280.09,564.0,59.31,2.87,0,209.0,0.4,Unlimited
CUST_08473,133.59,78.0,1.86,0.07,0,49.0,0.1,Prepaid
CUST_08474,623.18,447.0,17.67,9.33,0,89.0,0.1,Standard
